id,fecha,hora,hora_num,franja,municipio,coordinacion,colonia,calle,latitud,longitud,victimas,sexo,movil,observaciones,dist_base_km,windows_maps_query
298,2026-04-20,18:30:00,18,vespertina (14-22),MALINALCO,IXTAPAN,EL PLATANAR,CARRETERA SAN ANDRÉS,18.8299760697408,-99.4559401833604,1,H,Ataque Directo,IMPACTO DE ARMA DE FUEGO,11.29,"CARRETERA SAN ANDRES, EL PLATANAR, MALINALCO, Estado de México, México"
299,2026-04-20,20:04:00,20,vespertina (14-22),MALINALCO,IXTAPAN,AMATE AMARILLO,CARRETERA A JALMOLONGA,18.9085263008338,-99.4911575129947,1,H,Ataque Directo,IMPACTO DE ARMA DE FUEGO,4.78,"CARRETERA A JALMOLONGA, AMATE AMARILLO, MALINALCO, Estado de México, México"
300,2026-04-21,18:00:00,18,vespertina (14-22),COYOTEPEC,ECATEPEC,SANTIAGO,CALLE CERRADA ZUMPANGO,19.7725160251817,-99.2282014801755,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.76,"CALLE CERRADA ZUMPANGO, SANTIAGO, COYOTEPEC, Estado de México, México"
301,2026-04-21,19:56:00,19,vespertina (14-22),CHICOLOAPAN,ORIENTE,EL ARENAL,AV SAN JOSÉ BARRIO EL ARENAL,19.4162804608828,-98.8834193938301,1,H,Ataque Directo,IMPACTO DE ARMA DE FUEGO,3.58,"AVENIDA SAN JOSE BARRIO EL ARENAL, EL ARENAL, CHICOLOAPAN, Estado de México, México"
302,2026-04-21,22:00:00,22,nocturna (22-06),ECATEPEC,ECATEPEC,SAN PEDRO XALOSTOC,CALLE JOSÉ MARÍA MORELOS ESQUINA CON PRIVADA GASODUCTO,19.5407920259205,-99.0794544619015,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,2.83,"CALLE JOSE MARIA MORELOS ESQUINA CON PRIVADA GASODUCTO, SAN PEDRO XALOSTOC, ECATEPEC, Estado de México, México"
303,2026-04-21,22:20:00,22,nocturna (22-06),AXAPUSCO,ORIENTE,SANTO DOMINGO AZTACAMECA,CALLE MAYA ESQUINA CON OTOMÍ,19.6964557582273,-98.7631954970273,1,H,Posible ajuste de cuentas,IMPACTO DE ARMA DE FUEGO,0.79,"CALLE MAYA ESQUINA CON OTOMI, SANTO DOMINGO AZTACAMECA, AXAPUSCO, Estado de México, México"
304,2026-04-22,03:20:00,3,nocturna (22-06),ATIZAPAN,METROPOLITANA,PROF. CRISTÓBAL HIGUERA,AV LÁZARO CÁRDENAS,19.5765195993649,-99.2411064588498,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,1.8,"AVENIDA LAZARO CARDENAS, PROF. CRISTOBAL HIGUERA, ATIZAPAN, Estado de México, México"
305,2026-04-22,12:00:00,12,matutina (06-14),SAN MARTIN DE LAS PIRAMIDES,ORIENTE,OTRO TEOTIHUACÁN,CALZADA DE LOS MUERTOS,19.6940282277071,-98.8455324383603,1,M,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.69,"CALZADA DE LOS MUERTOS, OTRO TEOTIHUACAN, SAN MARTIN DE LAS PIRAMIDES, Estado de México, México"
306,2026-04-23,10:01:00,10,matutina (06-14),NEXTLALPAN,ECATEPEC,S/D,1,,,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,,"1, S/D, NEXTLALPAN, Estado de México, México"
307,2026-04-23,15:15:00,15,vespertina (14-22),ZUMPANGO,ECATEPEC,S/D,1,,,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,,"1, S/D, ZUMPANGO, Estado de México, México"
308,2026-04-24,10:50:00,10,matutina (06-14),VILLA VICTORIA,VALLE DE BRAVO,PALIZADA,S/D,19.505806057539,-100.100534605928,2,H,posible conflicto entre ellos,IMPACTO DE ARMA DE FUEGO,13.18,"S/D, PALIZADA, VILLA VICTORIA, Estado de México, México"
309,2026-04-24,23:30:00,23,nocturna (22-06),TULTEPEC,ECATEPEC,LA CANTERA,CALLE BUENAVISTA ESQUINA ALDAMA,19.6919342343854,-99.1304738338117,2,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,5.25,"CALLE BUENAVISTA ESQUINA ALDAMA, LA CANTERA, TULTEPEC, Estado de México, México"
310,2026-04-25,10:24:00,10,matutina (06-14),TEOLOYUCAN,METROPOLITANA,SANTA CRUZ DEL MONTE,AV TEOLOYUCAN ESQUINA CON CALLE CASUARINA,19.768555963496,-99.2263646204459,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.34,"AVENIDA TEOLOYUCAN ESQUINA CON CALLE CASUARINA, SANTA CRUZ DEL MONTE, TEOLOYUCAN, Estado de México, México"
311,2026-04-25,15:05:00,15,vespertina (14-22),NICOLAS ROMERO,METROPOLITANA,INDEPENDENCIA 1A SECCIÓN,CALLE LÁZARO CÁRDENAS ESQUINA CON CALLE NACIONAL,19.6402534062349,-99.3187951842173,1,H,ajuste de cuentas,IMPACTO DE ARMA DE FUEGO,1.87,"CALLE LAZARO CARDENAS ESQUINA CON CALLE NACIONAL, INDEPENDENCIA 1A SECCION, NICOLAS ROMERO, Estado de México, México"
312,2026-04-25,15:50:00,15,vespertina (14-22),TEOLOYUCAN,METROPOLITANA,SANTA CRUZ DEL MONTE,AV ATLACOMULCO,19.7695913973593,-99.2287639746908,2,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.61,"AVENIDA ATLACOMULCO, SANTA CRUZ DEL MONTE, TEOLOYUCAN, Estado de México, México"
313,2026-04-26,02:20:00,2,nocturna (22-06),NEZAHUALCOYOTL,ORIENTE,PLAZA ARAGÓN,CALLE HACIENDA DE LA GAVIA,19.4783424356858,-99.0464124825945,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.0,"CALLE HACIENDA DE LA GAVIA, PLAZA ARAGON, NEZAHUALCOYOTL, Estado de México, México"
314,2026-04-26,03:18:00,3,nocturna (22-06),LA PAZ,ORIENTE,TECAMACHALCO,CALLE MIGUEL HIDALGO,19.3548680774286,-98.9515329560021,1,H,Ataque directo por venta de droga,IMPACTO DE ARMA DE FUEGO,1.48,"CALLE MIGUEL HIDALGO, TECAMACHALCO, LA PAZ, Estado de México, México"
315,2026-04-26,04:30:00,4,nocturna (22-06),CUAUTITLAN IZCALLI,METROPOLITANA,PARQUE INDUSTRIAL CUAMATLA,AGUAS RESIDUALES,19.6646498821531,-99.1997860941501,1,H,Se desconoce el Móvil de la Agresión,AMORDAZADO Y MANIATADO,0.98,"AGUAS RESIDUALES, PARQUE INDUSTRIAL CUAMATLA, CUAUTITLAN IZCALLI, Estado de México, México"
316,2026-04-26,06:35:00,6,matutina (06-14),LA PAZ,ORIENTE,TECAMACHALCO,AV PANTITLÁN ESQUINA CARRETERA TEXCOCO-MÉXICO,19.3549313442489,-98.9619700757164,1,H,Ataque directo por venta de droga,IMPACTO DE ARMA DE FUEGO,2.47,"AVENIDA PANTITLAN ESQUINA CARRETERA TEXCOCO-MEXICO, TECAMACHALCO, LA PAZ, Estado de México, México"
317,2026-04-27,14:39:00,14,vespertina (14-22),JIQUIPILCO,ATLACOMULCO,EJIDO DE MAÑI,CAMINO A LA COMISARÍA,19.5630850377367,-99.6670797063544,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,9.69,"CAMINO A LA COMISARIA, EJIDO DE MANI, JIQUIPILCO, Estado de México, México"
318,2026-04-27,20:00:00,20,vespertina (14-22),TENANCINGO,IXTAPAN,BARRIO DE TEOTLA,CALLE ZARAGOZA,18.9652696431461,-99.5898677145053,1,H,Ataque Directo,IMPACTO DE ARMA DE FUEGO,1.05,"CALLE ZARAGOZA, BARRIO DE TEOTLA, TENANCINGO, Estado de México, México"
319,2026-04-28,14:37:00,14,vespertina (14-22),ZUMPANGO,ECATEPEC,SAN BARTOLO,S/D,19.8129383297105,-99.0095720179247,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,7.22,"S/D, SAN BARTOLO, ZUMPANGO, Estado de México, México"
320,2026-04-28,16:40:00,16,vespertina (14-22),TEPOTZOTLAN,METROPOLITANA,SANTA CRUZ,AV SANTA MARÍA ESQUINA TORRES ELÉCTRICAS,19.6472426890125,-99.295831183033,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,1.92,"AVENIDA SANTA MARIA ESQUINA TORRES ELECTRICAS, SANTA CRUZ, TEPOTZOTLAN, Estado de México, México"
321,2026-04-29,20:28:00,20,vespertina (14-22),TLALNEPANTLA,METROPOLITANA,BOSQUES DE CEYLÁN,AV CEYLÁN,19.5607005651409,-99.1974268035299,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,2.3,"AVENIDA CEYLAN, BOSQUES DE CEYLAN, TLALNEPANTLA, Estado de México, México"
322,2026-04-29,21:00:00,21,vespertina (14-22),TEOTIHUACAN,ORIENTE,MAQUIXCO,CALLE IGNACIO BETETA,19.6830656208133,-98.8876630188699,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.56,"CALLE IGNACIO BETETA, MAQUIXCO, TEOTIHUACAN, Estado de México, México"
323,2026-04-30,01:00:00,1,nocturna (22-06),TLALNEPANTLA,METROPOLITANA,SAN LUCAS PATONI,CALLE 5 DE MAYO ESQUINA JOSEFA ORTIZ DE DOMINGUEZ,19.5307709712239,-99.1623259039892,1,H,Ataque directo por venta de droga,IMPACTO DE ARMA DE FUEGO,2.51,"CALLE 5 DE MAYO ESQUINA JOSEFA ORTIZ DE DOMINGUEZ, SAN LUCAS PATONI, TLALNEPANTLA, Estado de México, México"
324,2026-04-30,08:00:00,8,matutina (06-14),CHIMALHUACAN,ORIENTE,PESCADORES,CALLE EJIDO COLECTIVO ESQUINA CON TEOYOQUILMA,19.4460976433594,-98.9578040307546,1,H,Probable riña,IMPACTO DE ARMA DE FUEGO,0.64,"CALLE EJIDO COLECTIVO ESQUINA CON TEOYOQUILMA, PESCADORES, CHIMALHUACAN, Estado de México, México"
325,2026-04-30,12:26:00,12,matutina (06-14),NOPALTEPEC,ORIENTE,AUTOPISTA MÉXICO-TULANCINGO,"AUTOPISTA MÉXICO-TULANCINGO, KM 40",,,2,M,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,,"AUTOPISTA MEXICO-TULANCINGO, KM 40 KM 40, AUTOPISTA MEXICO-TULANCINGO, NOPALTEPEC, Estado de México, México"
326,2026-04-30,19:00:00,19,vespertina (14-22),ECATEPEC,ECATEPEC,CIUDAD AZTECA,CALLE CHICHIMECAS ESQUINA ANDADOR DE LOS SACERDOTES,19.5357251570133,-99.0281140509271,2,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,1.81,"CALLE CHICHIMECAS ESQUINA ANDADOR DE LOS SACERDOTES, CIUDAD AZTECA, ECATEPEC, Estado de México, México"
327,2026-04-30,21:03:00,21,vespertina (14-22),ECATEPEC,ECATEPEC,POTRERO DEL REY,CIRCUITO EXTERIOR MEXIQUENSE,19.5800620732531,-99.0249283405899,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,0.77,"CIRCUITO EXTERIOR MEXIQUENSE, POTRERO DEL REY, ECATEPEC, Estado de México, México"
328,2026-05-01,,,sin dato,ECATEPEC,ECATEPEC,TABLA DEL POZO,AV XALOSTOC ESQUINA PIRULES,19.5502081546253,-99.0917298509271,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.44,"AVENIDA XALOSTOC ESQUINA PIRULES, TABLA DEL POZO, ECATEPEC, Estado de México, México"
329,2026-05-01,,,sin dato,NAUCALPAN,METROPOLITANA,COLINAS DE SAN MATEO,AV DEL RIO ESQUINA LA PRESA,19.4949550708786,-99.2744492462097,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,3.4,"AVENIDA DEL RIO ESQUINA LA PRESA, COLINAS DE SAN MATEO, NAUCALPAN, Estado de México, México"
330,2026-05-02,,,sin dato,CUAUTITLAN IZCALLI,METROPOLITANA,SANTA MARÍA DE GUADALUPE LA QUEBRADA,CALLE CAMELIA ESQUINA CON NOCHEBUENA,19.5919030230937,-99.1946978644181,2,H,Consumo de droga,IMPACTO DE ARMA DE FUEGO,0.85,"CALLE CAMELIA ESQUINA CON NOCHEBUENA, SANTA MARIA DE GUADALUPE LA QUEBRADA, CUAUTITLAN IZCALLI, Estado de México, México"
331,2026-05-02,,,sin dato,NOPALTEPEC,ORIENTE,SAN FELIPE TEOTITLÁN,CALLE HUASTECA,19.7817432314872,-98.7121171662725,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,6.24,"CALLE HUASTECA, SAN FELIPE TEOTITLAN, NOPALTEPEC, Estado de México, México"
332,2026-05-03,04:30:00,4,nocturna (22-06),ECATEPEC,ECATEPEC,NUEVA DIAZ ORDAZ,AV RAY-O-VAC ESQUINA CON CALLE TOSHIBA,19.6065850083384,-99.0178132220908,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,2.09,"AVENIDA RAY-O-VAC ESQUINA CON CALLE TOSHIBA, NUEVA DIAZ ORDAZ, ECATEPEC, Estado de México, México"
333,2026-05-03,04:40:00,4,nocturna (22-06),IXTAPALUCA,CHALCO,NUEVA INDEPENDENCIA,CALLE NUEVO LEÓN,19.3340227281062,-98.9106759797635,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.92,"CALLE NUEVO LEON, NUEVA INDEPENDENCIA, IXTAPALUCA, Estado de México, México"
334,2026-05-03,08:55:00,8,matutina (06-14),HUEHUETOCA,ECATEPEC,SAN MIGUEL DE LOS JAGÜEYES,LIBRAMIENTO CAMINO A SAN MIGUEL,19.8326447122116,-99.2661541605162,2,H y M,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.01,"LIBRAMIENTO CAMINO A SAN MIGUEL, SAN MIGUEL DE LOS JAGUEYES, HUEHUETOCA, Estado de México, México"
335,2026-05-04,01:25:00,1,nocturna (22-06),ATIZAPAN,METROPOLITANA,PRADOS DE IXTACALA 2DA SECCIÓN,CALLE DE LAS ROSAS,19.5858860452912,-99.2438136202364,2,H y M,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,2.38,"CALLE DE LAS ROSAS, PRADOS DE IXTACALA 2DA SECCION, ATIZAPAN, Estado de México, México"
336,2026-05-04,14:45:00,14,vespertina (14-22),MALINALCO,IXTAPAN,SAN ANDRÉS NICOLÁS BRAVO,"CALLE BENITO JUÁREZ ESQUINA EMILIANO ZAPATA PARAJE ""LOS LIMONES""",18.7671748685963,-99.4654380085998,1,H,Ataque Directo,IMPACTO DE ARMA DE FUEGO,18.34,"CALLE BENITO JUAREZ ESQUINA EMILIANO ZAPATA PARAJE ""LOS LIMONES"", SAN ANDRES NICOLAS BRAVO, MALINALCO, Estado de México, México"
337,2026-05-05,14:30:00,14,vespertina (14-22),CHIAUTLA,ORIENTE,SANTIAGO CHIMALPA,CAMINO AL EJIDO 20,19.5706031198814,-98.8967394729464,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,2.69,"CAMINO AL EJIDO 20, SANTIAGO CHIMALPA, CHIAUTLA, Estado de México, México"
338,2026-05-05,19:50:00,19,vespertina (14-22),NICOLAS ROMERO,METROPOLITANA,EL TRÁFICO,CALLE TARASCO,19.6173913632054,-99.3400187086429,1,H,Probable riña,IMPACTO DE ARMA DE FUEGO,1.98,"CALLE TARASCO, EL TRAFICO, NICOLAS ROMERO, Estado de México, México"
339,2026-05-06,13:15:00,13,matutina (06-14),ATIZAPAN,METROPOLITANA,EN CALLES DEL MUNICIPIO,EN CALLES DEL MUNICIPIO,,,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,,"EN CALLES DEL MUNICIPIO, EN CALLES DEL MUNICIPIO, ATIZAPAN, Estado de México, México"
340,2026-05-06,20:05:00,20,vespertina (14-22),LA PAZ,ORIENTE,SAN SEBASTIÁN CHIMALPA,CALLE VICENTE GUERRERO ESQUINA CALLE ALLENDE,19.3822770158436,-98.9557910131422,1,H,Intento de robo,IMPACTO DE ARMA DE FUEGO,1.65,"CALLE VICENTE GUERRERO ESQUINA CALLE ALLENDE, SAN SEBASTIAN CHIMALPA, LA PAZ, Estado de México, México"
341,2026-05-07,03:10:00,3,nocturna (22-06),CUAUTITLAN IZCALLI,METROPOLITANA,SAN PABLO DE LOS GALLOS,AV ALFREDO DEL MAZO,19.6785833498591,-99.2449255921871,1,M,Sin datos,IMPACTO DE ARMA DE FUEGO,3.32,"AVENIDA ALFREDO DEL MAZO, SAN PABLO DE LOS GALLOS, CUAUTITLAN IZCALLI, Estado de México, México"
342,2026-05-07,22:30:00,22,nocturna (22-06),POLOTITLAN,ATLACOMULCO,EL ÁLAMO,ZONA DEL ÁLAMO,20.2243662612184,-99.8149757765318,1,M,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,0.06,"ZONA DEL ALAMO, EL ALAMO, POLOTITLAN, Estado de México, México"
343,2026-05-08,01:20:00,1,nocturna (22-06),CUAUTITLAN IZCALLI,METROPOLITANA,EL CERRITO,RIO CHIQUITO ESQUINA CON SAUCE,19.6736069797189,-99.1979684109755,2,H,Sin datos,IMPACTO DE ARMA DE FUEGO,1.64,"RIO CHIQUITO ESQUINA CON SAUCE, EL CERRITO, CUAUTITLAN IZCALLI, Estado de México, México"
344,2026-05-08,01:29:00,1,nocturna (22-06),TEXCOCO,ORIENTE,SAN JUANITO,DOS DE MARZO ESQUINA CON ALLENDE,19.5118906978228,-98.8793102477083,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.27,"DOS DE MARZO ESQUINA CON ALLENDE, SAN JUANITO, TEXCOCO, Estado de México, México"
345,2026-05-08,22:50:00,22,nocturna (22-06),ACOLMAN,ECATEPEC,S/D,S/D,,,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,,"S/D, S/D, ACOLMAN, Estado de México, México"
346,2026-05-09,01:20:00,1,nocturna (22-06),TULTEPEC,ECATEPEC,JARDINES DE SANTA CRUZ,CALLE BUGAMBILIAS Y DALIAS,19.696373395225,-99.1300488117252,1,MENOR,SIN DATOS,IMPACTO DE ARMA DE FUEGO,5.21,"CALLE BUGAMBILIAS Y DALIAS, JARDINES DE SANTA CRUZ, TULTEPEC, Estado de México, México"
347,2026-05-09,10:00:00,10,matutina (06-14),XALATLACO,VALLE TOLUCA,BARRIO SAN AGUSTÍN,CALLE NIÑOS HÉROES,19.1747962703087,-99.4196436794977,1,M,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,4.98,"CALLE NINOS HEROES, BARRIO SAN AGUSTIN, XALATLACO, Estado de México, México"
348,2026-05-09,23:40:00,23,nocturna (22-06),HUIXQUILUCAN,METROPOLITANA,FEDERAL BUROCRÁTICA,CALLE SECRETARÍA DEL ESTADO ESQUINA SEDESOL,19.4183558429675,-99.2681447491991,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.83,"CALLE SECRETARIA DEL ESTADO ESQUINA SEDESOL, FEDERAL BUROCRATICA, HUIXQUILUCAN, Estado de México, México"
349,2026-05-10,00:00:00,0,nocturna (22-06),NAUCALPAN,METROPOLITANA,EL COYOTE,CERRADA LIRIO Y CALLEJÓN LIRIO,19.4562081364921,-99.2843458660841,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,4.41,"CERRADA LIRIO Y CALLEJON LIRIO, EL COYOTE, NAUCALPAN, Estado de México, México"
350,2026-05-10,04:03:00,4,nocturna (22-06),CUAUTITLAN IZCALLI,METROPOLITANA,LA CAPILLA,CALLE CEDROS ESQUINA CON EL SABINO,19.6810218757651,-99.195019110916,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,1.97,"CALLE CEDROS ESQUINA CON EL SABINO, LA CAPILLA, CUAUTITLAN IZCALLI, Estado de México, México"
351,2026-05-10,09:00:00,9,matutina (06-14),CHICOLOAPAN,ORIENTE,HACIENDA REAL DE COXTITLÁN,BOULEVARD REAL DE LAS MINAS ESQUINA CON SAN JOSÉ,19.4101956171635,-98.880748585603,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,4.29,"BOULEVARD REAL DE LAS MINAS ESQUINA CON SAN JOSE, HACIENDA REAL DE COXTITLAN, CHICOLOAPAN, Estado de México, México"
352,2026-05-11,01:20:00,1,nocturna (22-06),LA PAZ,ORIENTE,LOMAS DE SAN SEBASTIÁN,CERRADA PIRUL ESQUINA CON AV MATEO CABRERA,19.3604435413839,-98.9121328270587,1,H,Ataque directo por venta de droga,IMPACTO DE ARMA DE FUEGO,2.86,"CERRADA PIRUL ESQUINA CON AV MATEO CABRERA, LOMAS DE SAN SEBASTIAN, LA PAZ, Estado de México, México"
353,2026-05-11,04:15:00,4,nocturna (22-06),NAUCALPAN,METROPOLITANA,SAN JUAN CHIMALPA,CALLE LUNA Y DALIAS,19.450706413314,-99.3443893107714,1,H,Probable riña,IMPACTO DE ARMA DE FUEGO,8.45,"CALLE LUNA Y DALIAS, SAN JUAN CHIMALPA, NAUCALPAN, Estado de México, México"
354,2026-05-11,06:50:00,6,matutina (06-14),NAUCALPAN,METROPOLITANA,EL MOLINITO,S/D,19.4585532700927,-99.2376025616092,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,0.92,"S/D, EL MOLINITO, NAUCALPAN, Estado de México, México"
355,2026-05-12,00:15:00,0,nocturna (22-06),VALLE DE CHALCO,CHALCO,PROVIDENCIA,AV BENITO JUÁREZ ESQUINA CON NORTE 3,19.283373304533,-98.9209979742855,1,H,POR UNA RIÑA,IMPACTO DE ARMA DE FUEGO,0.71,"AVENIDA BENITO JUAREZ ESQUINA CON NORTE 3, PROVIDENCIA, VALLE DE CHALCO, Estado de México, México"
356,2026-05-12,05:10:00,5,nocturna (22-06),TULTITLAN,METROPOLITANA,SAN PABLO DE LAS SALINAS,AV EJE 8 NO. 54,19.6606190506741,-99.0828525357086,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,3.6,"AVENIDA EJE 8 NO. 54, SAN PABLO DE LAS SALINAS, TULTITLAN, Estado de México, México"
357,2026-05-13,11:00:00,11,matutina (06-14),CUAUTITLAN IZCALLI,METROPOLITANA,SAN ANTONIO 2a SECCIÓN,AV RANCHO SAN ANTONIO ESQUINA CON RANCHO LA PRESA,19.6684970339783,-99.2268947271231,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.69,"AVENIDA RANCHO SAN ANTONIO ESQUINA CON RANCHO LA PRESA, SAN ANTONIO 2A SECCION, CUAUTITLAN IZCALLI, Estado de México, México"
358,2026-05-13,19:33:00,19,vespertina (14-22),NEZAHUALCOYOTL,ORIENTE,JUÁREZ PANTITLÁN,CALLE TRIGONOMETRÍA,19.4063356291412,-99.046702590039,1,H,posible robo y o asalto,IMPACTO DE ARMA DE FUEGO,1.1,"CALLE TRIGONOMETRIA, JUAREZ PANTITLAN, NEZAHUALCOYOTL, Estado de México, México"
359,2026-05-14,04:25:00,4,nocturna (22-06),JALTENCO,ECATEPEC,ALBORADA JALTENCO,AV CANAL DE CASTERA ESQUINA CON ISTMO,19.6610773199962,-99.0707312526109,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.68,"AVENIDA CANAL DE CASTERA ESQUINA CON ISTMO, ALBORADA JALTENCO, JALTENCO, Estado de México, México"
360,2026-05-14,09:30:00,9,matutina (06-14),COYOTEPEC,ECATEPEC,BARRIO SANTIAGO,AV LEGISLATURA,19.7718347304197,-99.2189939746908,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.03,"AVENIDA LEGISLATURA, BARRIO SANTIAGO, COYOTEPEC, Estado de México, México"
361,2026-05-14,14:30:00,14,vespertina (14-22),ECATEPEC,ECATEPEC,LA PALMA,AV ACUEDUCTO ESQUINA CON AV LAS TORRES,19.5483627503308,-99.0685719775474,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,1.81,"AVENIDA ACUEDUCTO ESQUINA CON AV LAS TORRES, LA PALMA, ECATEPEC, Estado de México, México"
362,2026-05-15,23:50:00,23,nocturna (22-06),ECATEPEC,ECATEPEC,VIVEROS DE TULPETLAC,AV ROBLE ESQUINA CALLE PINO,19.5841691507637,-99.0486663836694,3,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,2.12,"AVENIDA ROBLE ESQUINA CALLE PINO, VIVEROS DE TULPETLAC, ECATEPEC, Estado de México, México"
363,2026-05-16,03:05:00,3,nocturna (22-06),CHIMALHUACAN,ORIENTE,BARRIO VIDRIEROS,MANUEL ALAS Y ORGANIZACIÓN POPULAR,19.4301621848756,-98.9745986319292,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.93,"MANUEL ALAS Y ORGANIZACION POPULAR, BARRIO VIDRIEROS, CHIMALHUACAN, Estado de México, México"
364,2026-05-16,09:35:00,9,matutina (06-14),CUAUTITLAN IZCALLI,METROPOLITANA,LA QUEBRADA CENTRO,AV DEL PARQUE Y DEL CENTRO,19.5945403226448,-99.1890626791493,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.41,"AVENIDA DEL PARQUE Y DEL CENTRO, LA QUEBRADA CENTRO, CUAUTITLAN IZCALLI, Estado de México, México"
365,2026-05-17,,,sin dato,CHIMALHUACAN,ORIENTE,BARRIO CORTE SAN PABLO,CALLE DEL CARMEN ESQUINA AV DE LA UNIÓN,19.3991634657137,-98.9033538374549,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,3.26,"CALLE DEL CARMEN ESQUINA AV DE LA UNION, BARRIO CORTE SAN PABLO, CHIMALHUACAN, Estado de México, México"
366,2026-05-17,06:38:00,6,matutina (06-14),ISIDRO FABELA,METROPOLITANA,TLAZALA DE FABELA,AV CONSTITUCIÓN,19.5555861230128,-99.4171043125551,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,0.12,"AVENIDA CONSTITUCION, TLAZALA DE FABELA, ISIDRO FABELA, Estado de México, México"
367,2026-05-17,14:26:00,14,vespertina (14-22),OTUMBA,ORIENTE,CUAUTLACINGO,CALLE BENITO JUÁREZ ESQUINA MÁRTIRES DE TACUBAYA,19.6976419342806,-98.77531318444,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,2.04,"CALLE BENITO JUAREZ ESQUINA MARTIRES DE TACUBAYA, CUAUTLACINGO, OTUMBA, Estado de México, México"
368,2026-05-18,07:30:00,7,matutina (06-14),ATIZAPAN,METROPOLITANA,ALFREDO V. BONFIL,CALLE 20 DE NOVIEMBRE ESQUINA VICTORIA,19.5780910844067,-99.2382500837569,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,2.08,"CALLE 20 DE NOVIEMBRE ESQUINA VICTORIA, ALFREDO V. BONFIL, ATIZAPAN, Estado de México, México"
369,2026-05-18,19:40:00,19,vespertina (14-22),COYOTEPEC,ECATEPEC,SANTIAGO,S/D,19.7793901950519,-99.225692175952,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,4.12,"S/D, SANTIAGO, COYOTEPEC, Estado de México, México"
370,2026-05-19,,,sin dato,AXAPUSCO,ORIENTE,SAN NICOLAS TETEPANTLA,SOBRE CAMINO A SAN NICOLÁS TETEPANTLA,19.7768618840607,-98.7520940977163,1,H,Se desconoce el Móvil de la Agresión,SIGNOS DE VIOLENCIA,8.79,"SOBRE CAMINO A SAN NICOLAS TETEPANTLA, SAN NICOLAS TETEPANTLA, AXAPUSCO, Estado de México, México"
